Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,Date,Time,Month,Weekday,Hour
2024-05-06 23:58:14,4,37.5523,145.1973,437,2,29.1,76.5,0,46,122,10,2,73.6,111,0,2024-05-06,23:58:14,May,Monday,23
2024-01-07 15:00:38,9,30.5875,132.7309,203,0,19.2,63.6,2,31,123,9,0,84.1,270,1,2024-01-07,15:00:38,January,Sunday,15
2024-03-08 18:02:46,8,-86.9276,120.7534,466,2,26.3,70.4,2,53,291,8,3,62.1,287,1,2024-03-08,18:02:46,March,Friday,18
2024-03-04 09:26:19,8,-44.6569,129.8625,418,2,22.9,62.0,1,26,405,1,2,62.3,124,0,2024-03-04,09:26:19,March,Monday,9
2024-10-12 07:07:08,7,53.8186,-158.4252,124,0,26.7,50.1,0,10,460,5,0,69.4,130,1,2024-10-12,07:07:08,October,Saturday,7
2024-08-07 05:17:08,0,26.0226,103.2098,322,0,25.0,57.7,0,15,190,4,1,86.8,159,1,2024-08-07,05:17:08,August,Wednesday,5
2024-03-27 21:00:44,8,14.1508,-54.4659,351,1,25.1,74.2,2,54,223,9,1,62.2,267,1,2024-03-27,21:00:44,March,Wednesday,21
2024-10-03 07:39:13,4,22.8356,-12.873,350,2,27.0,66.7,1,56,207,2,0,64.0,248,0,2024-10-03,07:39:13,October,Thursday,7
2024-06-24 01:25:10,7,79.2334,166.4549,179,1,20.6,53.6,2,36,480,7,0,72.1,246,1,2024-06-24,01:25:10,June,Monday,1
2024-01-30 08:32:53,6,-9.0289,-69.4256,338,1,27.3,70.1,2,29,129,1,2,82.4,281,1,2024-01-30,08:32:53,January,Tuesday,8
2024-01-15 07:48:38,1,71.2228,-86.3993,334,1,28.9,62.8,0,15,106,5,3,97.2,127,0,2024-01-15,07:48:38,January,Monday,7
2024-12-30 08:15:46,1,-29.6864,-88.6901,411,2,19.0,55.4,0,14,409,7,2,94.5,192,0,2024-12-30,08:15:46,December,Monday,8
2024-08-01 21:42:48,7,-19.5759,-39.5531,481,0,22.8,74.7,1,42,157,1,3,65.2,259,1,2024-08-01,21:42:48,August,Thursday,21
2024-05-17 19:53:30,2,81.1,113.2247,224,0,26.4,75.4,1,23,234,4,0,86.6,131,1,2024-05-17,19:53:30,May,Friday,19
2024-02-04 05:26:36,8,32.7849,30.955,377,0,19.5,51.0,1,11,226,8,3,64.1,266,1,2024-02-04,05:26:36,February,Sunday,5
2024-07-18 13:12:46,7,49.048,4.8896,283,0,19.6,75.5,2,49,496,6,3,78.9,130,1,2024-07-18,13:12:46,July,Thursday,13
2024-01-01 17:34:48,1,-13.9612,89.5342,174,0,20.2,74.2,1,49,403,5,2,83.5,227,1,2024-01-01,17:34:48,January,Monday,17
2024-09-08 14:29:17,4,64.4113,-121.7647,440,1,20.4,62.4,0,35,199,10,2,80.3,269,0,2024-09-08,14:29:17,September,Sunday,14
2024-02-26 03:25:37,2,-77.7986,-155.4098,497,0,21.8,71.3,2,22,424,2,3,79.8,168,1,2024-02-26,03:25:37,February,Monday,3
2024-04-16 04:37:24,7,16.2591,175.1485,337,1,21.1,64.4,1,49,226,2,1,89.6,298,0,2024-04-16,04:37:24,April,Tuesday,4
2024-12-11 17:39:51,1,30.6749,78.4743,315,1,21.4,62.6,2,27,482,9,1,77.2,153,1,2024-12-11,17:39:51,December,Wednesday,17
2024-09-16 12:46:13,7,-18.0675,76.7802,219,1,18.1,64.6,0,24,179,8,3,83.3,202,0,2024-09-16,12:46:13,September,Monday,12
2024-01-23 18:52:56,8,-89.7784,-163.7965,247,0,28.3,76.2,0,53,190,10,0,93.6,111,1,2024-01-23,18:52:56,January,Tuesday,18
2024-03-28 07:21:29,9,-30.5476,63.5282,148,0,19.0,50.3,1,50,481,2,0,87.3,243,1,2024-03-28,07:21:29,March,Thursday,7
2024-04-28 03:36:13,6,-16.8317,-114.4787,205,2,23.4,61.4,0,31,279,2,1,79.1,118,0,2024-04-28,03:36:13,April,Sunday,3
2024-04-12 19:45:26,2,42.6126,-69.5408,243,2,28.9,57.8,0,33,277,10,1,84.4,151,0,2024-04-12,19:45:26,April,Friday,19
2024-12-30 02:31:31,8,44.5289,31.1002,226,0,21.0,69.4,1,27,406,5,2,99.9,285,1,2024-12-30,02:31:31,December,Monday,2
2024-07-31 17:11:19,2,84.7161,77.1114,350,1,23.7,59.8,1,42,188,10,2,98.6,248,0,2024-07-31,17:11:19,July,Wednesday,17
2024-01-04 19:58:15,4,-64.0954,-155.4074,272,0,23.4,57.2,0,51,419,6,0,63.1,159,1,2024-01-04,19:58:15,January,Thursday,19
2024-02-05 00:48:18,2,20.3388,-109.3313,378,2,21.0,60.8,2,30,318,3,3,84.8,181,1,2024-02-05,00:48:18,February,Monday,0
2024-09-27 17:22:08,1,-14.5017,-20.1486,127,0,23.7,51.2,2,38,463,1,1,78.9,272,1,2024-09-27,17:22:08,September,Friday,17
2024-10-07 14:26:04,4,-35.3643,134.8909,275,2,23.0,55.7,0,39,264,1,0,64.4,281,0,2024-10-07,14:26:04,October,Monday,14
2024-01-09 23:18:24,7,1.3295,83.6357,483,0,28.6,72.4,0,51,243,1,1,73.7,167,1,2024-01-09,23:18:24,January,Tuesday,23
2024-01-01 18:29:17,3,88.7652,-178.2706,179,0,25.5,70.9,1,12,427,9,2,60.3,157,1,2024-01-01,18:29:17,January,Monday,18
2024-12-18 08:24:56,3,54.493,24.5979,325,1,26.4,53.7,1,49,495,3,3,79.5,145,0,2024-12-18,08:24:56,December,Wednesday,8
2024-01-16 09:47:08,1,49.7431,156.3216,256,1,22.3,66.3,2,10,462,1,3,95.5,276,1,2024-01-16,09:47:08,January,Tuesday,9
2024-09-12 03:14:24,4,-86.9357,-84.9718,405,2,20.5,55.6,2,25,442,4,1,70.5,269,1,2024-09-12,03:14:24,September,Thursday,3
2024-11-16 01:47:31,5,-59.6078,157.02,428,0,23.5,67.3,2,33,152,8,2,71.3,300,1,2024-11-16,01:47:31,November,Saturday,1
2024-05-22 04:50:14,0,-10.9298,-89.0306,247,0,18.3,56.7,2,60,194,6,2,66.8,192,1,2024-05-22,04:50:14,May,Wednesday,4
2024-06-03 20:17:37,8,-54.3571,-133.1938,276,1,19.6,53.4,2,38,408,2,1,89.2,118,1,2024-06-03,20:17:37,June,Monday,20
2024-03-17 00:18:41,8,-82.1754,-169.4219,410,1,25.0,72.9,0,21,306,2,1,71.2,132,0,2024-03-17,00:18:41,March,Sunday,0
2024-07-21 09:43:53,0,-11.3631,83.0819,449,1,28.8,76.2,0,31,234,8,1,91.7,129,0,2024-07-21,09:43:53,July,Sunday,9
2024-04-05 06:44:52,6,-48.3838,-163.1177,403,1,19.4,70.3,0,43,238,5,0,79.7,202,0,2024-04-05,06:44:52,April,Friday,6
2024-01-16 17:28:55,7,7.0557,-122.6525,380,0,27.1,71.5,0,23,373,3,0,97.1,286,1,2024-01-16,17:28:55,January,Tuesday,17
2024-12-18 01:23:54,5,-1.0776,51.9075,417,2,27.0,62.8,2,33,373,1,3,74.1,122,1,2024-12-18,01:23:54,December,Wednesday,1
2024-12-18 14:40:09,0,-81.5733,-17.3787,169,0,28.4,74.4,2,53,342,6,1,98.1,179,1,2024-12-18,14:40:09,December,Wednesday,14
2024-03-04 09:04:38,7,75.2109,170.3371,382,0,22.2,63.2,0,12,467,6,2,80.6,210,1,2024-03-04,09:04:38,March,Monday,9
2024-11-08 02:08:22,6,-21.4288,-164.2915,404,0,18.8,69.3,1,59,307,10,3,67.7,223,1,2024-11-08,02:08:22,November,Friday,2
2024-05-22 03:32:11,8,-49.145,-120.0898,399,0,20.1,74.2,1,54,317,8,0,88.2,143,1,2024-05-22,03:32:11,May,Wednesday,3
2024-07-16 02:28:08,0,-87.3835,60.4609,271,1,24.6,73.0,1,53,382,3,2,94.1,166,0,2024-07-16,02:28:08,July,Tuesday,2
2024-01-20 21:06:05,0,69.6413,1.4327,332,0,18.8,74.7,2,16,279,2,2,61.8,289,1,2024-01-20,21:06:05,January,Saturday,21
2024-04-16 03:03:08,5,19.9466,-104.4665,445,1,25.7,50.8,2,28,414,2,3,75.5,140,1,2024-04-16,03:03:08,April,Tuesday,3
2024-02-07 04:52:21,6,19.5573,171.8697,426,2,23.6,58.0,2,47,263,1,1,92.9,136,1,2024-02-07,04:52:21,February,Wednesday,4
2024-01-16 04:10:14,6,-46.9621,87.6972,419,2,27.0,56.7,1,25,378,2,2,74.3,212,0,2024-01-16,04:10:14,January,Tuesday,4
2024-01-12 02:20:39,4,-34.4433,-4.0669,128,0,29.0,71.0,1,12,404,8,1,81.3,272,1,2024-01-12,02:20:39,January,Friday,2
2024-10-16 20:45:23,9,-7.8199,-78.215,200,2,19.2,67.7,2,11,349,6,2,73.6,299,1,2024-10-16,20:45:23,October,Wednesday,20
2024-08-01 09:16:16,8,11.6611,44.7505,434,1,29.4,76.3,2,30,166,1,2,94.6,220,1,2024-08-01,09:16:16,August,Thursday,9
2024-01-13 21:07:39,0,-12.4175,135.9866,339,0,26.4,73.8,0,58,488,3,2,89.3,299,1,2024-01-13,21:07:39,January,Saturday,21
2024-03-27 04:33:58,1,-79.3451,-52.5151,224,1,19.0,79.9,2,17,139,4,3,96.1,279,1,2024-03-27,04:33:58,March,Wednesday,4
2024-03-15 14:48:46,1,24.4216,-7.0649,387,0,18.4,79.5,0,17,456,2,3,65.9,155,1,2024-03-15,14:48:46,March,Friday,14
2024-04-25 10:07:09,8,71.7196,-107.3427,146,0,26.0,57.2,0,47,188,4,0,76.0,131,1,2024-04-25,10:07:09,April,Thursday,10
2024-08-20 01:28:08,4,-69.6585,23.6323,177,2,18.6,74.5,2,16,429,1,1,72.4,132,1,2024-08-20,01:28:08,August,Tuesday,1
2024-07-02 13:50:19,0,67.365,71.5047,316,0,26.4,60.0,1,36,274,1,3,68.2,218,1,2024-07-02,13:50:19,July,Tuesday,13
2024-07-06 13:05:43,9,-31.9611,-75.8092,458,2,25.0,79.6,2,56,303,1,2,73.8,206,1,2024-07-06,13:05:43,July,Saturday,13
2024-06-16 11:37:07,4,-82.4812,139.058,481,1,24.0,72.5,1,34,152,4,0,79.8,299,0,2024-06-16,11:37:07,June,Sunday,11
2024-06-12 09:44:35,5,25.3254,132.6264,231,1,19.4,66.6,2,32,289,8,0,77.6,240,1,2024-06-12,09:44:35,June,Wednesday,9
2024-07-20 20:03:39,5,40.7401,110.4737,129,1,19.2,77.9,1,11,448,4,2,68.9,132,0,2024-07-20,20:03:39,July,Saturday,20
2024-10-16 14:41:08,0,-53.779,30.8863,398,1,29.1,75.3,1,58,172,1,1,99.3,194,0,2024-10-16,14:41:08,October,Wednesday,14
2024-09-02 03:17:19,5,-39.3791,-53.1316,149,0,19.8,51.3,2,24,386,6,0,87.2,208,1,2024-09-02,03:17:19,September,Monday,3
2024-07-20 16:26:17,5,46.2788,41.3453,338,2,20.6,65.0,1,56,421,2,0,86.9,142,0,2024-07-20,16:26:17,July,Saturday,16
2024-08-19 00:05:12,7,-65.9199,-160.2292,252,2,27.1,59.8,1,53,457,8,1,95.4,273,0,2024-08-19,00:05:12,August,Monday,0
2024-03-04 10:19:51,5,-32.2707,98.1472,330,1,26.5,59.2,0,51,274,3,1,69.1,139,0,2024-03-04,10:19:51,March,Monday,10
2024-10-01 07:42:57,5,73.392,-62.3138,464,0,28.2,61.4,2,20,177,3,3,60.3,279,1,2024-10-01,07:42:57,October,Tuesday,7
2024-02-02 12:51:41,8,77.7678,-165.1979,141,0,27.7,55.0,0,12,432,10,0,87.5,278,1,2024-02-02,12:51:41,February,Friday,12
2024-10-31 06:24:27,5,-2.8228,75.2804,463,2,19.5,64.4,1,32,244,1,1,69.8,294,0,2024-10-31,06:24:27,October,Thursday,6
2024-12-01 04:41:08,8,-74.278,137.456,223,2,25.2,54.1,1,45,121,1,0,85.9,153,0,2024-12-01,04:41:08,December,Sunday,4
2024-03-15 02:17:56,1,-21.5797,129.7599,301,2,18.5,75.3,0,39,140,6,3,78.5,208,0,2024-03-15,02:17:56,March,Friday,2
2024-03-05 22:52:24,1,35.9521,5.775,195,1,26.9,79.8,0,57,190,2,1,60.6,235,0,2024-03-05,22:52:24,March,Tuesday,22
2024-10-26 23:46:59,7,-8.7267,-140.3988,310,1,23.8,72.4,0,53,277,4,0,91.3,122,0,2024-10-26,23:46:59,October,Saturday,23
2024-03-17 17:11:29,2,-56.1219,135.4235,100,2,23.6,64.3,1,29,276,5,0,89.1,198,0,2024-03-17,17:11:29,March,Sunday,17
2024-01-13 15:51:27,0,23.2259,110.6901,147,2,18.7,68.5,2,25,439,9,2,75.2,266,1,2024-01-13,15:51:27,January,Saturday,15
2024-05-30 23:00:59,9,-53.6993,79.0096,251,0,22.8,62.9,2,52,173,3,0,72.9,268,1,2024-05-30,23:00:59,May,Thursday,23
2024-07-31 22:57:20,7,-3.822,-40.3169,108,1,26.6,61.7,1,47,122,7,3,64.6,116,0,2024-07-31,22:57:20,July,Wednesday,22
2024-06-13 04:47:01,6,-48.053,-175.0849,340,2,27.9,69.1,0,32,162,2,3,90.9,300,0,2024-06-13,04:47:01,June,Thursday,4
2024-07-06 15:59:22,3,68.132,-51.5071,167,0,21.6,54.6,0,46,240,10,3,60.5,278,1,2024-07-06,15:59:22,July,Saturday,15
2024-02-28 12:30:38,3,-80.4289,177.558,488,1,24.9,79.2,2,52,290,10,1,82.5,248,1,2024-02-28,12:30:38,February,Wednesday,12
2024-03-22 06:45:28,8,42.9526,146.6224,330,1,24.4,79.5,0,19,110,7,2,66.3,109,0,2024-03-22,06:45:28,March,Friday,6
2024-01-29 19:22:37,9,-40.5556,55.0777,177,1,25.6,71.9,1,20,193,6,0,95.5,182,0,2024-01-29,19:22:37,January,Monday,19
2024-07-09 02:11:05,4,-12.7845,-147.2449,132,1,22.9,66.5,0,35,209,6,0,94.3,122,0,2024-07-09,02:11:05,July,Tuesday,2
2024-06-20 13:30:09,6,-63.6304,164.185,208,0,22.5,65.9,2,38,462,7,3,83.1,193,1,2024-06-20,13:30:09,June,Thursday,13
2024-06-01 00:41:56,6,21.8816,128.7922,348,0,25.8,62.9,1,24,352,6,3,96.5,164,1,2024-06-01,00:41:56,June,Saturday,0
2024-03-23 20:27:30,4,-85.9619,103.5733,156,2,19.4,75.2,2,44,135,1,3,66.6,108,1,2024-03-23,20:27:30,March,Saturday,20
2024-04-18 04:50:13,5,-36.6154,-46.3008,468,1,26.6,59.0,2,16,144,4,3,86.8,276,1,2024-04-18,04:50:13,April,Thursday,4
2024-06-26 09:25:46,7,-85.0916,68.3039,142,0,28.4,67.3,1,30,181,6,3,84.3,104,1,2024-06-26,09:25:46,June,Wednesday,9
2024-02-04 01:08:26,1,-13.6168,-165.0825,349,2,21.1,55.1,2,13,453,10,3,65.1,111,1,2024-02-04,01:08:26,February,Sunday,1
2024-04-01 16:27:12,4,42.6032,146.1485,226,1,23.9,61.2,2,13,211,2,0,67.5,232,1,2024-04-01,16:27:12,April,Monday,16
2024-08-14 21:28:50,2,86.8195,-21.0786,481,2,22.4,77.9,1,25,143,8,1,71.4,124,0,2024-08-14,21:28:50,August,Wednesday,21
2024-10-03 18:21:52,5,-82.6294,-72.3332,448,1,20.1,65.7,0,20,180,7,0,61.7,253,0,2024-10-03,18:21:52,October,Thursday,18
2024-03-25 12:22:10,5,41.9728,81.4274,441,0,18.9,67.0,1,48,359,8,0,76.0,300,1,2024-03-25,12:22:10,March,Monday,12
2024-09-12 22:46:47,1,-7.3863,-44.8767,470,1,25.1,70.3,2,11,417,3,0,76.5,126,1,2024-09-12,22:46:47,September,Thursday,22
2024-05-03 22:24:53,1,-21.2573,12.4574,459,2,26.4,50.6,2,17,222,9,1,94.9,265,1,2024-05-03,22:24:53,May,Friday,22
2024-05-27 09:56:34,6,-33.9378,-176.3102,324,2,27.7,54.8,0,46,344,10,1,70.7,105,0,2024-05-27,09:56:34,May,Monday,9
2024-05-25 08:35:36,8,23.9115,179.0046,194,0,24.9,57.9,1,10,220,3,2,77.3,172,1,2024-05-25,08:35:36,May,Saturday,8
2024-03-20 08:55:41,9,-80.5196,-2.9668,334,1,22.8,61.1,0,52,389,2,1,88.0,123,0,2024-03-20,08:55:41,March,Wednesday,8
2024-05-23 15:33:36,2,45.8603,148.4775,179,1,25.5,75.8,0,19,139,9,1,83.5,282,0,2024-05-23,15:33:36,May,Thursday,15
2024-10-19 23:58:05,8,60.0491,-175.5019,401,0,27.1,67.2,1,51,487,3,3,86.3,238,1,2024-10-19,23:58:05,October,Saturday,23
2024-04-11 04:39:16,1,-33.9528,-54.2201,384,2,24.2,72.5,2,50,131,3,3,80.1,141,1,2024-04-11,04:39:16,April,Thursday,4
2024-03-10 06:12:13,9,7.9549,-109.2897,434,1,22.0,69.2,2,17,233,10,2,63.4,138,1,2024-03-10,06:12:13,March,Sunday,6
2024-12-28 10:46:03,1,-6.9237,20.9631,366,0,18.7,59.1,1,39,466,6,1,82.7,109,1,2024-12-28,10:46:03,December,Saturday,10
2024-05-06 07:22:22,3,-80.5883,-167.4673,269,2,27.7,57.5,1,54,288,6,2,89.8,116,0,2024-05-06,07:22:22,May,Monday,7
2024-01-17 04:29:26,0,-60.3563,95.7232,292,1,22.7,61.0,0,42,358,9,0,77.7,256,0,2024-01-17,04:29:26,January,Wednesday,4
2024-09-28 01:41:47,6,-83.3207,19.9119,288,1,25.4,62.0,0,54,154,2,1,71.9,211,0,2024-09-28,01:41:47,September,Saturday,1
2024-03-06 02:39:46,8,-54.4964,-93.8603,286,1,20.7,59.0,2,43,387,4,1,60.7,134,1,2024-03-06,02:39:46,March,Wednesday,2
2024-08-16 05:55:39,7,66.5399,160.551,155,0,24.0,72.4,1,28,398,6,1,63.8,278,1,2024-08-16,05:55:39,August,Friday,5
2024-08-07 09:39:53,8,16.1144,-24.4118,488,1,26.5,66.6,2,41,104,1,0,67.1,151,1,2024-08-07,09:39:53,August,Wednesday,9
2024-04-30 20:36:22,8,-84.9601,17.4992,386,2,21.8,79.7,1,15,463,1,1,75.0,224,0,2024-04-30,20:36:22,April,Tuesday,20
2024-07-03 12:38:53,3,-62.6441,-34.4446,153,1,20.7,55.3,1,55,304,8,2,79.5,147,0,2024-07-03,12:38:53,July,Wednesday,12
2024-04-27 09:13:01,5,82.9727,171.1469,317,0,26.5,52.7,2,37,427,2,1,69.9,233,1,2024-04-27,09:13:01,April,Saturday,9
2024-12-11 16:22:11,5,-50.8081,11.3148,281,2,28.0,73.5,1,43,390,5,0,86.4,153,0,2024-12-11,16:22:11,December,Wednesday,16
2024-04-30 19:31:45,8,67.8612,174.7961,473,0,24.8,61.7,2,19,360,10,3,97.3,186,1,2024-04-30,19:31:45,April,Tuesday,19
2024-03-26 15:40:51,7,52.0415,-64.6403,221,1,25.2,68.5,1,41,101,9,2,99.3,287,0,2024-03-26,15:40:51,March,Tuesday,15
2024-02-19 23:24:03,2,-74.9003,146.0765,276,2,29.2,77.1,0,39,483,7,2,71.5,157,0,2024-02-19,23:24:03,February,Monday,23
2024-09-15 01:08:22,5,-10.7414,-56.5849,331,1,21.6,61.2,2,24,450,8,1,64.4,123,1,2024-09-15,01:08:22,September,Sunday,1
2024-05-07 12:49:54,2,77.436,42.529,249,1,24.3,78.8,2,13,125,2,0,78.7,165,1,2024-05-07,12:49:54,May,Tuesday,12
2024-06-30 04:50:57,0,-39.701,158.9084,379,0,23.8,78.8,1,22,361,5,3,89.3,112,1,2024-06-30,04:50:57,June,Sunday,4
2024-11-08 03:31:33,1,65.9337,130.6003,489,2,18.4,59.9,1,28,136,9,1,74.3,272,0,2024-11-08,03:31:33,November,Friday,3
2024-09-27 15:16:09,8,-3.7749,-110.6148,211,2,19.8,52.8,2,23,423,1,1,80.6,185,1,2024-09-27,15:16:09,September,Friday,15
2024-10-26 22:42:24,8,-22.1627,-58.0963,454,2,18.9,50.9,1,45,230,7,3,70.2,116,0,2024-10-26,22:42:24,October,Saturday,22
2024-09-23 14:50:23,1,-7.7974,-150.3367,427,2,23.9,56.2,2,31,443,3,2,89.0,148,1,2024-09-23,14:50:23,September,Monday,14
2024-08-19 08:18:25,7,-47.9015,-121.4183,332,2,24.4,69.5,2,27,343,5,1,87.6,235,1,2024-08-19,08:18:25,August,Monday,8
2024-10-20 12:32:47,0,64.0594,-102.2596,195,2,19.3,70.6,2,34,134,2,1,98.2,220,1,2024-10-20,12:32:47,October,Sunday,12
2024-07-27 09:16:20,9,38.5127,-17.3878,249,1,23.6,74.3,1,45,482,7,0,66.8,246,0,2024-07-27,09:16:20,July,Saturday,9
2024-11-26 11:25:34,4,53.447,-162.7863,274,0,22.0,51.1,2,38,175,4,1,64.0,271,1,2024-11-26,11:25:34,November,Tuesday,11
2024-05-23 20:20:51,6,77.998,-97.0043,272,2,19.0,72.1,1,32,113,6,2,94.9,119,0,2024-05-23,20:20:51,May,Thursday,20
2024-08-26 13:29:17,0,-83.1143,74.21,214,0,27.0,55.0,0,18,319,3,0,67.0,127,1,2024-08-26,13:29:17,August,Monday,13
2024-01-15 08:13:04,6,14.4593,157.9293,487,0,18.7,62.0,1,35,432,9,2,72.3,247,1,2024-01-15,08:13:04,January,Monday,8
2024-10-11 10:29:57,1,-48.6056,-11.5509,420,0,29.9,64.6,2,34,282,10,0,79.4,134,1,2024-10-11,10:29:57,October,Friday,10
2024-05-17 11:54:58,5,-11.6172,47.739,135,0,24.7,67.1,2,26,380,7,1,64.6,109,1,2024-05-17,11:54:58,May,Friday,11
2024-08-16 22:23:42,0,17.7318,-166.4083,269,2,25.2,63.5,1,19,262,7,3,71.6,295,0,2024-08-16,22:23:42,August,Friday,22
2024-08-22 09:00:38,2,-31.4958,-37.5932,419,1,21.0,74.2,0,29,386,9,1,95.1,186,0,2024-08-22,09:00:38,August,Thursday,9
2024-09-02 16:36:48,6,79.6896,84.1175,407,1,23.5,77.7,1,55,351,6,2,68.4,168,0,2024-09-02,16:36:48,September,Monday,16
2024-12-16 12:03:58,9,-79.5331,-178.6658,331,2,24.2,74.0,1,60,225,8,2,61.0,142,0,2024-12-16,12:03:58,December,Monday,12
2024-02-27 15:58:37,0,63.9549,-128.7581,444,2,20.8,63.9,2,38,203,1,3,73.7,201,1,2024-02-27,15:58:37,February,Tuesday,15
2024-10-16 12:27:49,0,61.1522,5.9286,319,2,29.1,61.3,1,24,392,7,2,72.8,123,0,2024-10-16,12:27:49,October,Wednesday,12
2024-04-27 12:02:57,1,-26.3913,-155.6326,402,1,21.0,66.3,0,52,306,10,3,70.1,251,0,2024-04-27,12:02:57,April,Saturday,12
2024-08-07 08:25:04,1,14.8779,-139.1721,269,0,19.0,73.6,0,50,307,3,0,68.1,102,1,2024-08-07,08:25:04,August,Wednesday,8
2024-07-23 23:11:06,1,49.6418,-121.3862,318,2,22.5,59.3,2,18,331,9,2,97.3,273,1,2024-07-23,23:11:06,July,Tuesday,23
2024-09-23 02:31:52,3,-48.6654,115.3562,388,1,24.6,74.3,1,29,461,1,0,68.1,159,0,2024-09-23,02:31:52,September,Monday,2
2024-10-18 06:34:56,6,38.047,-80.0446,166,0,26.9,58.3,0,29,283,3,3,64.1,113,1,2024-10-18,06:34:56,October,Friday,6
2024-04-23 08:06:46,1,9.8934,13.9028,338,1,28.7,65.6,2,45,348,8,1,96.1,230,1,2024-04-23,08:06:46,April,Tuesday,8
2024-02-15 19:39:56,4,-43.0411,-154.0658,457,2,18.7,52.7,0,52,366,4,2,93.1,275,0,2024-02-15,19:39:56,February,Thursday,19
2024-06-17 14:27:56,6,-71.8307,-53.6072,274,1,21.5,74.0,2,23,448,5,0,74.7,200,1,2024-06-17,14:27:56,June,Monday,14
2024-07-19 13:04:45,7,16.1221,79.0279,332,0,19.2,56.9,1,27,357,2,2,87.8,217,1,2024-07-19,13:04:45,July,Friday,13
2024-09-30 14:31:08,4,1.3877,64.0078,388,2,27.4,50.6,1,58,401,5,0,81.4,196,0,2024-09-30,14:31:08,September,Monday,14
2024-08-06 22:02:54,1,30.3691,-111.1134,377,1,18.2,51.7,1,34,306,8,1,87.9,139,0,2024-08-06,22:02:54,August,Tuesday,22
2024-03-04 23:39:01,2,53.517,152.1576,265,1,23.5,78.4,0,60,107,3,3,62.4,237,0,2024-03-04,23:39:01,March,Monday,23
2024-06-09 06:11:00,8,-20.984,-125.2428,316,0,19.8,70.6,1,18,194,4,0,95.8,240,1,2024-06-09,06:11:00,June,Sunday,6
2024-08-03 20:36:10,6,-59.8257,-2.9502,239,2,28.7,64.0,0,35,469,3,3,63.9,293,0,2024-08-03,20:36:10,August,Saturday,20
2024-04-14 08:17:18,3,-49.2845,40.5814,241,0,21.4,70.9,0,48,121,4,3,75.3,195,1,2024-04-14,08:17:18,April,Sunday,8
2024-07-28 07:33:03,1,88.2246,-148.6037,326,0,27.2,69.3,1,24,492,9,3,72.5,223,1,2024-07-28,07:33:03,July,Sunday,7
2024-09-13 12:35:37,2,-13.535,94.6256,357,1,24.0,76.1,1,39,339,9,1,97.8,146,0,2024-09-13,12:35:37,September,Friday,12
2024-09-05 05:28:16,6,57.1287,148.1805,279,1,19.6,55.9,2,30,187,9,1,90.5,126,1,2024-09-05,05:28:16,September,Thursday,5
2024-01-02 07:22:55,2,-61.8546,43.8074,106,1,26.7,53.3,1,39,128,5,3,88.0,117,0,2024-01-02,07:22:55,January,Tuesday,7
2024-11-08 05:03:59,7,9.0931,-155.6411,381,2,20.0,52.9,0,13,216,5,3,87.3,160,0,2024-11-08,05:03:59,November,Friday,5
2024-11-15 06:42:17,7,-19.6632,-133.2353,416,1,20.5,61.9,1,51,172,1,3,75.5,112,0,2024-11-15,06:42:17,November,Friday,6
2024-12-16 21:09:29,9,43.4429,-106.3154,147,0,19.0,73.2,1,60,260,5,0,77.2,216,1,2024-12-16,21:09:29,December,Monday,21
2024-03-27 02:27:30,3,-24.6226,30.2486,277,2,28.1,55.1,0,44,111,3,3,91.8,282,0,2024-03-27,02:27:30,March,Wednesday,2
2024-09-29 14:00:13,0,5.6237,177.8639,116,1,23.0,79.6,1,55,362,1,2,96.6,222,0,2024-09-29,14:00:13,September,Sunday,14
2024-10-08 14:00:54,7,-49.8421,-83.2963,324,1,22.2,62.9,2,50,365,7,3,95.8,210,1,2024-10-08,14:00:54,October,Tuesday,14
2024-12-23 22:24:48,0,22.5359,82.6248,325,2,26.0,56.0,0,34,359,4,2,72.2,248,0,2024-12-23,22:24:48,December,Monday,22
2024-06-03 09:40:42,1,30.8916,173.4833,245,1,22.0,61.2,1,22,480,6,3,89.3,284,0,2024-06-03,09:40:42,June,Monday,9
2024-06-26 11:19:42,5,3.0051,-89.4957,424,1,23.2,50.2,0,55,385,9,3,83.2,228,0,2024-06-26,11:19:42,June,Wednesday,11
2024-12-13 17:26:27,5,-9.8416,87.3444,467,0,26.5,62.1,2,54,222,2,1,97.3,259,1,2024-12-13,17:26:27,December,Friday,17
2024-03-24 12:07:04,4,-84.6425,70.457,262,2,23.4,62.0,2,36,272,7,2,82.9,146,1,2024-03-24,12:07:04,March,Sunday,12
2024-09-17 03:48:24,7,1.8375,71.811,356,1,21.6,60.4,0,45,292,1,0,94.3,196,0,2024-09-17,03:48:24,September,Tuesday,3
2024-09-23 17:43:36,6,-69.8671,-68.073,166,0,20.4,70.2,0,19,391,5,2,74.0,238,1,2024-09-23,17:43:36,September,Monday,17
2024-11-19 04:06:22,4,72.8374,179.4522,349,2,25.6,53.9,2,26,189,9,3,77.1,285,1,2024-11-19,04:06:22,November,Tuesday,4
2024-08-13 01:42:45,7,50.8775,-155.5478,338,1,26.8,68.3,1,45,458,9,0,76.7,191,0,2024-08-13,01:42:45,August,Tuesday,1
